AREA,AGE_ADJUSTED_RATE,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_RATE
District of Columbia,14.6,Incidence,15954,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2014,6.3
District of Columbia,6.9,Incidence,16889,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2015,5.9
District of Columbia,0,Incidence,17696,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2016,0
District of Columbia,7,Incidence,18489,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2017,5.4
District of Columbia,0,Incidence,18933,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2018,0
District of Columbia,13.1,Incidence,19429,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2019,10.3
District of Columbia,0,Incidence,19866,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2020,0
Florida,5.2,Incidence,283037,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2011,4.6
Florida,6.9,Incidence,292405,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2012,5.5
Florida,5.7,Incidence,301794,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2013,5.6
Florida,2.9,Incidence,312010,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2014,3.2
Florida,4.2,Incidence,323659,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2015,4
Florida,5.6,Incidence,337137,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2016,6.8
Florida,2.8,Incidence,349464,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2017,3.4
Florida,2.5,Incidence,358348,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2018,2.8
Florida,4.6,Incidence,367164,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2019,5.2
Florida,2.5,Incidence,375483,Non-Hispanic Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2020,2.9
Arkansas,5.2,Incidence,243188,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2011,4.9
Arkansas,5.4,Incidence,244315,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2012,5.3
Arkansas,6,Incidence,245640,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2013,6.1
Arkansas,7.1,Incidence,246817,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2014,7.3
Arkansas,6.7,Incidence,248434,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2015,6.8
Arkansas,6.2,Incidence,249974,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2016,6
Arkansas,5.5,Incidence,251277,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2017,6
Arkansas,6.3,Incidence,252630,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2018,6.3
Arkansas,3.3,Incidence,253716,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2019,3.2
Arkansas,5.1,Incidence,254530,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2020,5.5
California,5.5,Incidence,1203377,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2011,5.7
California,4.9,Incidence,1207708,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2012,5.1
California,5,Incidence,1211852,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2013,5.5
California,4.9,Incidence,1217123,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2014,5.4
California,5.2,Incidence,1221495,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2015,5.7
California,4.2,Incidence,1224372,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2016,5
California,4.5,Incidence,1226862,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2017,5.1
California,4.7,Incidence,1228304,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2018,5.5
California,4.7,Incidence,1228142,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2019,5.2
California,4.9,Incidence,1226724,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2020,5.6
Colorado,8.7,Incidence,104530,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2011,7.7
Colorado,0,Incidence,107225,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2012,0
Colorado,6,Incidence,110069,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2013,5.5
Colorado,0.7,Incidence,112893,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2014,0.9
Colorado,2.5,Incidence,116038,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2015,2.6
Colorado,3.7,Incidence,118795,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2016,3.4
Colorado,1.7,Incidence,120891,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2017,1.7
Colorado,3.2,Incidence,124017,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2018,3.2
Colorado,6.3,Incidence,125938,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2019,6.4
Colorado,5.2,Incidence,127925,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2020,4.7
Connecticut,4.2,Incidence,189617,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2011,4.7
Connecticut,5.1,Incidence,191531,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2012,4.7
Connecticut,4.3,Incidence,193495,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2013,3.6
Connecticut,2.6,Incidence,195184,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2014,2.6
Connecticut,6.6,Incidence,196943,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2015,7.1
Connecticut,7.3,Incidence,198530,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2016,7.6
Connecticut,4.4,Incidence,200447,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2017,5
Connecticut,4.6,Incidence,202676,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2018,5.4
Connecticut,5.2,Incidence,205099,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2019,5.9
Connecticut,2.8,Incidence,207316,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2020,3.4
Delaware,5.3,Incidence,104978,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2011,4.8
Delaware,1.8,Incidence,106427,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2012,1.9
Delaware,5.2,Incidence,108092,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2013,4.6
Delaware,3,Incidence,109773,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2014,3.6
Delaware,4.6,Incidence,111540,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2015,4.5
Delaware,2.5,Incidence,113324,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2016,2.6
Delaware,9.4,Incidence,114921,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2017,7.8
Delaware,6.1,Incidence,116945,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2018,6.8
Delaware,4.5,Incidence,118959,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2019,5
Delaware,1.8,Incidence,121009,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2020,2.5
District of Columbia,8,Incidence,170242,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2011,8.8
District of Columbia,6,Incidence,172380,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2012,7.5
District of Columbia,4.6,Incidence,175008,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2013,5.7
District of Columbia,6.7,Incidence,176371,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2014,7.9
District of Columbia,5.3,Incidence,177585,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2015,6.2
District of Columbia,6.6,Incidence,178134,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2016,8.4
District of Columbia,6.2,Incidence,178437,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2017,8.4
District of Columbia,6.5,Incidence,177939,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2018,7.9
District of Columbia,4.6,Incidence,176905,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2019,5.7
District of Columbia,3.6,Incidence,176062,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2020,5.1
Florida,5.6,Incidence,1568990,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2011,5.1
Florida,5.4,Incidence,1601067,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2012,5.1
Florida,6,Incidence,1628161,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2013,5.7
Florida,4.9,Incidence,1657296,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2014,4.8
Florida,4.6,Incidence,1686434,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2015,4.7
Florida,5.1,Incidence,1718581,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2016,5.2
Florida,4.6,Incidence,1748195,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2017,4.7
Florida,4.8,Incidence,1771886,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2018,5.1
Florida,4.1,Incidence,1792744,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2019,4.5
Florida,3.1,Incidence,1810830,Non-Hispanic Black,Female,Oral Cavity and Pharynx,2020,3.5
Arkansas,6.3,Incidence,1126427,Non-Hispanic White,Female,Oral Cavity and Pharynx,2011,8.6
Arkansas,6.9,Incidence,1126632,Non-Hispanic White,Female,Oral Cavity and Pharynx,2012,9.3
Arkansas,7.4,Incidence,1126032,Non-Hispanic White,Female,Oral Cavity and Pharynx,2013,9.8
Arkansas,8.2,Incidence,1125576,Non-Hispanic White,Female,Oral Cavity and Pharynx,2014,11.3
Arkansas,7.6,Incidence,1125036,Non-Hispanic White,Female,Oral Cavity and Pharynx,2015,10.8
Arkansas,7.8,Incidence,1125313,Non-Hispanic White,Female,Oral Cavity and Pharynx,2016,11.2
Arkansas,6.5,Incidence,1125359,Non-Hispanic White,Female,Oral Cavity and Pharynx,2017,9.2
Arkansas,8.3,Incidence,1125338,Non-Hispanic White,Female,Oral Cavity and Pharynx,2018,12
Arkansas,7.5,Incidence,1125387,Non-Hispanic White,Female,Oral Cavity and Pharynx,2019,10.7
Arkansas,5.9,Incidence,1125557,Non-Hispanic White,Female,Oral Cavity and Pharynx,2020,9.2
California,6.6,Incidence,7760471,Non-Hispanic White,Female,Oral Cavity and Pharynx,2011,9.6
California,6.7,Incidence,7750306,Non-Hispanic White,Female,Oral Cavity and Pharynx,2012,9.9
California,6.4,Incidence,7738147,Non-Hispanic White,Female,Oral Cavity and Pharynx,2013,9.5
California,7.1,Incidence,7726870,Non-Hispanic White,Female,Oral Cavity and Pharynx,2014,10.8
California,6.6,Incidence,7704455,Non-Hispanic White,Female,Oral Cavity and Pharynx,2015,10.2
California,6.7,Incidence,7665916,Non-Hispanic White,Female,Oral Cavity and Pharynx,2016,10.5
California,6.9,Incidence,7613171,Non-Hispanic White,Female,Oral Cavity and Pharynx,2017,10.5
California,6.8,Incidence,7548418,Non-Hispanic White,Female,Oral Cavity and Pharynx,2018,10.9
California,6.5,Incidence,7464466,Non-Hispanic White,Female,Oral Cavity and Pharynx,2019,10.7
California,6.1,Incidence,7356288,Non-Hispanic White,Female,Oral Cavity and Pharynx,2020,10
Colorado,5.6,Incidence,1817626,Non-Hispanic White,Female,Oral Cavity and Pharynx,2011,7
Colorado,6,Incidence,1836597,Non-Hispanic White,Female,Oral Cavity and Pharynx,2012,7.5
Colorado,6.5,Incidence,1856923,Non-Hispanic White,Female,Oral Cavity and Pharynx,2013,8.4
Colorado,6.2,Incidence,1877280,Non-Hispanic White,Female,Oral Cavity and Pharynx,2014,7.9
Colorado,6.3,Incidence,1903478,Non-Hispanic White,Female,Oral Cavity and Pharynx,2015,8.4
Colorado,5.8,Incidence,1926518,Non-Hispanic White,Female,Oral Cavity and Pharynx,2016,7.7
Colorado,6.5,Incidence,1943286,Non-Hispanic White,Female,Oral Cavity and Pharynx,2017,8.7
Colorado,6,Incidence,1962044,Non-Hispanic White,Female,Oral Cavity and Pharynx,2018,8.1
Colorado,6,Incidence,1975819,Non-Hispanic White,Female,Oral Cavity and Pharynx,2019,8
Colorado,6.2,Incidence,1985498,Non-Hispanic White,Female,Oral Cavity and Pharynx,2020,8.9
Connecticut,7.3,Incidence,1320506,Non-Hispanic White,Female,Oral Cavity and Pharynx,2011,10.7
Connecticut,7.4,Incidence,1310813,Non-Hispanic White,Female,Oral Cavity and Pharynx,2012,11.7
Connecticut,7.8,Incidence,1300482,Non-Hispanic White,Female,Oral Cavity and Pharynx,2013,11.1
Connecticut,7.1,Incidence,1288709,Non-Hispanic White,Female,Oral Cavity and Pharynx,2014,11.3
Connecticut,7.6,Incidence,1274986,Non-Hispanic White,Female,Oral Cavity and Pharynx,2015,11.5
Connecticut,6.9,Incidence,1261068,Non-Hispanic White,Female,Oral Cavity and Pharynx,2016,11.6
Connecticut,8.3,Incidence,1247565,Non-Hispanic White,Female,Oral Cavity and Pharynx,2017,12.3
Connecticut,7.5,Incidence,1234533,Non-Hispanic White,Female,Oral Cavity and Pharynx,2018,12.2
Connecticut,8,Incidence,1220869,Non-Hispanic White,Female,Oral Cavity and Pharynx,2019,13.1
Connecticut,7.8,Incidence,1206688,Non-Hispanic White,Female,Oral Cavity and Pharynx,2020,12.8
Delaware,5.9,Incidence,308072,Non-Hispanic White,Female,Oral Cavity and Pharynx,2011,8.1
Delaware,7.6,Incidence,309032,Non-Hispanic White,Female,Oral Cavity and Pharynx,2012,11.3
Delaware,8.3,Incidence,310126,Non-Hispanic White,Female,Oral Cavity and Pharynx,2013,12.9
Delaware,8.3,Incidence,311447,Non-Hispanic White,Female,Oral Cavity and Pharynx,2014,11.9
Delaware,7.9,Incidence,312442,Non-Hispanic White,Female,Oral Cavity and Pharynx,2015,12.5
Delaware,7.4,Incidence,313265,Non-Hispanic White,Female,Oral Cavity and Pharynx,2016,11.2
Delaware,4.5,Incidence,314010,Non-Hispanic White,Female,Oral Cavity and Pharynx,2017,7.6
Delaware,6.7,Incidence,314767,Non-Hispanic White,Female,Oral Cavity and Pharynx,2018,9.8
Delaware,7.4,Incidence,315805,Non-Hispanic White,Female,Oral Cavity and Pharynx,2019,11.7
Delaware,4.8,Incidence,317408,Non-Hispanic White,Female,Oral Cavity and Pharynx,2020,8.2
District of Columbia,9.1,Incidence,112275,Non-Hispanic White,Female,Oral Cavity and Pharynx,2011,8
District of Columbia,8,Incidence,115878,Non-Hispanic White,Female,Oral Cavity and Pharynx,2012,7.8
District of Columbia,6.4,Incidence,118575,Non-Hispanic White,Female,Oral Cavity and Pharynx,2013,5.9
District of Columbia,5,Incidence,121206,Non-Hispanic White,Female,Oral Cavity and Pharynx,2014,5
District of Columbia,5.3,Incidence,124876,Non-Hispanic White,Female,Oral Cavity and Pharynx,2015,4.8
District of Columbia,6,Incidence,127752,Non-Hispanic White,Female,Oral Cavity and Pharynx,2016,6.3
District of Columbia,8.6,Incidence,130791,Non-Hispanic White,Female,Oral Cavity and Pharynx,2017,6.9
District of Columbia,5,Incidence,133372,Non-Hispanic White,Female,Oral Cavity and Pharynx,2018,5.2
District of Columbia,5.2,Incidence,135592,Non-Hispanic White,Female,Oral Cavity and Pharynx,2019,5.2
District of Columbia,3.7,Incidence,137827,Non-Hispanic White,Female,Oral Cavity and Pharynx,2020,3.6
Florida,8,Incidence,5647005,Non-Hispanic White,Female,Oral Cavity and Pharynx,2011,12.6
Florida,8,Incidence,5669045,Non-Hispanic White,Female,Oral Cavity and Pharynx,2012,12.9
Florida,8.3,Incidence,5688180,Non-Hispanic White,Female,Oral Cavity and Pharynx,2013,13.3
Florida,8.2,Incidence,5727912,Non-Hispanic White,Female,Oral Cavity and Pharynx,2014,13.5
Florida,8.3,Incidence,5784540,Non-Hispanic White,Female,Oral Cavity and Pharynx,2015,13.8
Florida,8.2,Incidence,5850077,Non-Hispanic White,Female,Oral Cavity and Pharynx,2016,13.6
Florida,8.1,Incidence,5894072,Non-Hispanic White,Female,Oral Cavity and Pharynx,2017,13.8
Florida,8,Incidence,5920595,Non-Hispanic White,Female,Oral Cavity and Pharynx,2018,14
Florida,8.3,Incidence,5950837,Non-Hispanic White,Female,Oral Cavity and Pharynx,2019,14.5
Florida,7.9,Incidence,5985424,Non-Hispanic White,Female,Oral Cavity and Pharynx,2020,13.8
California,15.9,Incidence,18694789,All Races,Male,Oral Cavity and Pharynx,2011,15.4
California,15.9,Incidence,18847274,All Races,Male,Oral Cavity and Pharynx,2012,15.6
California,16.2,Incidence,18996586,All Races,Male,Oral Cavity and Pharynx,2013,16.3
California,15.5,Incidence,19164689,All Races,Male,Oral Cavity and Pharynx,2014,15.8
California,16,Incidence,19328315,All Races,Male,Oral Cavity and Pharynx,2015,16.6
California,15.7,Incidence,19453155,All Races,Male,Oral Cavity and Pharynx,2016,16.5
California,15.1,Incidence,19553823,All Races,Male,Oral Cavity and Pharynx,2017,16.1
California,15.3,Incidence,19607822,All Races,Male,Oral Cavity and Pharynx,2018,16.5
California,15.4,Incidence,19608525,All Races,Male,Oral Cavity and Pharynx,2019,16.9
California,14.4,Incidence,19577489,All Races,Male,Oral Cavity and Pharynx,2020,16
Colorado,15.9,Incidence,2566778,All Races,Male,Oral Cavity and Pharynx,2011,15.9
Colorado,14.7,Incidence,2603488,All Races,Male,Oral Cavity and Pharynx,2012,14.9
Colorado,14.6,Incidence,2643323,All Races,Male,Oral Cavity and Pharynx,2013,15.6
Colorado,15.8,Incidence,2687056,All Races,Male,Oral Cavity and Pharynx,2014,16.8
Colorado,17.2,Incidence,2741296,All Races,Male,Oral Cavity and Pharynx,2015,18.5
Colorado,16.1,Incidence,2788777,All Races,Male,Oral Cavity and Pharynx,2016,16.9
Colorado,16.3,Incidence,2827772,All Races,Male,Oral Cavity and Pharynx,2017,17.5
Colorado,16.8,Incidence,2868175,All Races,Male,Oral Cavity and Pharynx,2018,18.5
Colorado,17.3,Incidence,2900876,All Races,Male,Oral Cavity and Pharynx,2019,19.1
Colorado,14.5,Incidence,2925887,All Races,Male,Oral Cavity and Pharynx,2020,16.6
Connecticut,17.1,Incidence,1747728,All Races,Male,Oral Cavity and Pharynx,2011,19.3
Connecticut,16.8,Incidence,1751542,All Races,Male,Oral Cavity and Pharynx,2012,19.5
Connecticut,16.5,Incidence,1752602,All Races,Male,Oral Cavity and Pharynx,2013,19.5
Connecticut,17.6,Incidence,1753445,All Races,Male,Oral Cavity and Pharynx,2014,21.3
Connecticut,18.4,Incidence,1750359,All Races,Male,Oral Cavity and Pharynx,2015,22.6
Connecticut,17.4,Incidence,1745932,All Races,Male,Oral Cavity and Pharynx,2016,21.4
Connecticut,17,Incidence,1743821,All Races,Male,Oral Cavity and Pharynx,2017,21.6
Connecticut,20.4,Incidence,1743201,All Races,Male,Oral Cavity and Pharynx,2018,25.9
Connecticut,16.5,Incidence,1739032,All Races,Male,Oral Cavity and Pharynx,2019,21.3
Connecticut,15.2,Incidence,1734920,All Races,Male,Oral Cavity and Pharynx,2020,20.2
Delaware,20.2,Incidence,439347,All Races,Male,Oral Cavity and Pharynx,2011,23.9
Delaware,16.5,Incidence,443394,All Races,Male,Oral Cavity and Pharynx,2012,19.2
Delaware,19.1,Incidence,447252,All Races,Male,Oral Cavity and Pharynx,2013,22.6
Delaware,21.6,Incidence,451683,All Races,Male,Oral Cavity and Pharynx,2014,25.7
Delaware,19.8,Incidence,456021,All Races,Male,Oral Cavity and Pharynx,2015,25
Delaware,19.7,Incidence,459497,All Races,Male,Oral Cavity and Pharynx,2016,24.6
Delaware,17.5,Incidence,463336,All Races,Male,Oral Cavity and Pharynx,2017,22.9
Delaware,19.9,Incidence,467559,All Races,Male,Oral Cavity and Pharynx,2018,25.9
Delaware,21.4,Incidence,472097,All Races,Male,Oral Cavity and Pharynx,2019,27.7
Delaware,16.5,Incidence,476740,All Races,Male,Oral Cavity and Pharynx,2020,23.3
District of Columbia,17.6,Incidence,293695,All Races,Male,Oral Cavity and Pharynx,2011,16.7
District of Columbia,17.8,Incidence,301023,All Races,Male,Oral Cavity and Pharynx,2012,16.6
District of Columbia,14.8,Incidence,309137,All Races,Male,Oral Cavity and Pharynx,2013,12.9
District of Columbia,16.5,Incidence,315215,All Races,Male,Oral Cavity and Pharynx,2014,15.2
District of Columbia,18.2,Incidence,321166,All Races,Male,Oral Cavity and Pharynx,2015,17.1
District of Columbia,15.9,Incidence,326511,All Races,Male,Oral Cavity and Pharynx,2016,14.4
District of Columbia,19.4,Incidence,330743,All Races,Male,Oral Cavity and Pharynx,2017,17.2
District of Columbia,12.5,Incidence,334326,All Races,Male,Oral Cavity and Pharynx,2018,12.3
District of Columbia,18,Incidence,335860,All Races,Male,Oral Cavity and Pharynx,2019,16.4
District of Columbia,13.5,Incidence,337932,All Races,Male,Oral Cavity and Pharynx,2020,12.1
Florida,20.8,Incidence,9319031,All Races,Male,Oral Cavity and Pharynx,2011,25.9
